no,space_name,class,is_parking,matched_keywords,n_rows,area_sum_m2
222663,정액제조장,준공조,N,제조,1,90.0
222664,창고시설(건조저장),준공조,N,창고,1,37.6
222665,단독주택(현관외면적),준공조,N,현관,1,6.7
222666,농업용창고(정선선별장),준공조,N,창고,1,469.0
222667,"정비공장,의원,소매점",준공조,N,공장|정비공장,1,2911.9
222668,"정비공장,일반음식점,휴게음식점",준공조,N,공장|정비공장,1,677.3
222669,금속장치물공장,준공조,N,공장,1,43.8
222670,초유폭약제조공실,준공조,N,제조,1,800.0
222671,의류매장(창고),준공조,N,창고,1,245.0
222672,"창고,취업회장",준공조,N,창고,1,469.2
222673,폐타이어창고,준공조,N,창고,1,307.1
222674,제조업소(배추절임공장),준공조,N,공장|제조,1,438.1
222675,떡가공장,준공조,N,공장,1,59.8
222676,자동차관련시설(수리공장),준공조,N,공장,1,506.8
222677,농업관련창고,준공조,N,창고,1,144.2
222678,제2종근린생활시설(제조업소및물품보관창고),준공조,N,창고|물품보관|제조,1,115.2
222679,위험물저장및처리시설-유류고(d동),준공조,N,위험물,1,10.4
222680,골프장(작업장),준공조,N,작업장,1,139.8
222681,창고<저온저장창고>,준공조,N,창고|저온,1,107.0
222682,작업장-4,준공조,N,작업장,1,600.0
222683,제조업소(도자기가공),준공조,N,제조,1,33.3
222684,창고시설(어구어망보관시설),준공조,N,창고,1,80.9
222685,사찰(부속정자),준공조,N,사찰,1,9.0
222686,냉동제조실,준공조,N,냉동|제조,1,60.8
222687,공장(airbag공장),준공조,N,공장,1,12356.5
222688,"공동작업장,저온저장고",준공조,N,저장고|저온|작업장,1,165.0
222689,주택(기도원),준공조,N,기도원,1,29.4
222690,래프팅보트보관창고,준공조,N,창고,1,27.0
222691,농산물식품제조가공공장,준공조,N,공장|제조,1,91.1
222692,농업용창고-사무실,준공조,N,창고,1,48.1
222693,"제2종근린생활시설(제조업소),창고",준공조,N,창고|제조,1,127.7
222694,공장(건조기판넬실),준공조,N,공장,1,6.7
222695,식료품제조,준공조,N,제조,1,1296.0
222696,"물품제조공장(사무소,숙소)",준공조,N,공장|제조,1,1028.5
222697,"주유소,사무소및주유기옥개",준공조,N,주유소,1,169.5
222698,"주택(세탁장,부속창고)",준공조,N,창고,1,39.0
222699,창고시설부속사무실,준공조,N,창고,1,22.5
222700,"액화석유가스충전소(사무소,관리사)",준공조,N,충전소,1,181.2
222701,창고-저온저장창고,준공조,N,창고|저온,1,20.0
222702,"유독물판매소및저장소,사무실",준공조,N,저장소,1,84.0
222703,청소년수련시설(창고및부대시설),준공조,N,창고,1,415.4
222704,기타창고시설(부대시설),준공조,N,창고,1,514.8
222705,"일반공장(사무소,실험실)",준공조,N,공장,1,246.0
222706,공장(자재공장),준공조,N,공장,1,167.2
222707,민방위자재창고,준공조,N,창고,1,17.3
222708,마을공동감자개량저장고,준공조,N,저장고,1,160.0
222709,생석회공장,준공조,N,공장,1,420.0
222710,농수산물처리및창고,준공조,N,창고,1,289.0
222711,농산물선별장및창고,준공조,N,창고,1,164.6
222712,"노인정,관리소,집회소,창고등",준공조,N,창고,1,254.0
222713,공장(퇴비가공),준공조,N,공장,1,390.0
222714,"점포및주택,창고",준공조,N,창고,1,85.7
222715,다락(면적포함),준공조,N,다락,1,3.7
222716,"자전거정비실,자전거보관소",준공조,N,보관소,1,325.0
222717,공장(증축)-가동,준공조,N,공장,1,1665.2
222718,제조업소(샷시제조장),준공조,N,제조,1,324.0
222719,일반창고(자재창고),준공조,N,창고,1,358.8
222720,"목공교실,창고",준공조,N,창고,1,96.3
222721,공장(coalgasproductionfactory),준공조,N,공장,1,1430.9
222722,"다락(바닥면적,층수제외)",준공조,N,다락,1,41.4
222723,"관광휴게시설(휴게실,창고)",준공조,N,창고,1,77.7
222724,창고(카트보관창고),준공조,N,창고,1,320.0
222725,강림3리마을공동농산물개량저장고,준공조,N,저장고,1,193.9
222726,일반창고(농업창고),준공조,N,창고,1,58.8
222727,창고시설(차양시설),준공조,N,창고,1,34.7
222728,주택.식당.창고,준공조,N,창고,1,90.8
222729,다가구주택(주택및창고),준공조,N,창고,1,62.1
222730,공장(제습기실),준공조,N,공장,1,29.7
222731,공장(소독제),준공조,N,공장,1,115.9
222732,농가주택(저온저장창고),준공조,N,창고|저온,1,20.0
222733,창고(수납사),준공조,N,창고,1,82.8
222734,식품(김치)공장,준공조,N,공장,1,115.5
222735,배기선풍기보관창고,준공조,N,창고,1,198.9
222736,"창고,용접기능교육장",준공조,N,창고,1,1155.0
222737,사찰(샤워장),준공조,N,사찰,1,41.8
222738,벌꿀가공제조공장,준공조,N,공장|제조,1,15.0
222739,꿀벌가공공장,준공조,N,공장,1,81.9
222740,교사(발코니),준공조,N,발코니,1,22.5
222741,임업창고,준공조,N,창고,1,158.4
222742,기타숙박시설-다락,준공조,N,다락,1,55.9
222743,"사무실,회의실,정비공장",준공조,N,공장|정비공장,1,149.8
222744,액화석유가스충전소-영업장,준공조,N,충전소,1,98.4
222745,사찰관리사무소,준공조,N,사찰,1,42.4
222746,주민센터및창고,준공조,N,창고,1,437.9
222747,"일반공장(관리실,창고)",준공조,N,창고|공장,1,494.2
222748,일반공장(하차장),준공조,N,공장,1,108.0
222749,(마을공동작업장-창고),준공조,N,창고|작업장,1,203.8
222750,"제1종근린생활시설(소매점),창고시설(저온저장고)",준공조,N,창고|저장고|저온,1,433.9
222751,작업장철판절단,준공조,N,작업장,1,127.8
222752,창고(농공업),준공조,N,창고,1,27.0
222753,단독주택(부속창고-바베큐장),준공조,N,창고,1,24.0
222754,크링커및석탄창고,준공조,N,창고,1,4360.0
222755,"제2종근린생활시설(학원,창고,사무소)",준공조,N,창고,1,242.0
222756,"공장(사무실,열처리실)",준공조,N,공장,1,386.2
222757,마을창고.회관,준공조,N,창고,1,165.6
222758,제2종근린생활시설(사찰-숙소),준공조,N,사찰,1,82.8
222759,"현장사무실,작업장",준공조,N,작업장,1,509.2
222760,"공장(사무실,컴퓨터실)",준공조,N,공장,1,201.6
222761,"일반공장사무실,창고",준공조,N,창고|공장,1,207.4
222762,"영상교육실,연구실,사무실,창고",준공조,N,창고,1,349.4
222763,제조업소(소분업제조업),준공조,N,제조,1,13.6
222764,낚시터부속창고,준공조,N,창고,1,18.0
222765,"근린생활,주유소",준공조,N,주유소,1,249.5
222766,"창고(기숙사,사무실,식당)",준공조,N,창고,1,368.9
222767,"동식물관련시설(관리사,사료창고)",준공조,N,창고,1,70.6
222768,관광농원(농산물창고),준공조,N,창고,1,40.5
222769,위험물저장처리시설(l.p.g용기보관실),준공조,N,보관실|위험물,1,13.0
222770,저온및냉장창고,준공조,N,창고|냉장|저온,1,395.7
222771,위험물저장시설(유류창고),준공조,N,창고|위험물,1,27.0
222772,"공장(제조업),창고",준공조,N,창고|공장|제조,1,746.1
222773,숙박시설(가스저장고),준공조,N,저장고,1,82.5
222774,지진관측소(창고),준공조,N,창고,1,70.0
222775,농산물가공품제조업소,준공조,N,제조,1,99.0
222776,제조업소(테라스),준공조,N,제조,1,70.4
222777,공장(일반공장(공장및사무실),준공조,N,공장,1,2750.5
222778,사찰(극락보전),준공조,N,사찰,1,68.3
222779,제조업소(축산물원시제조),준공조,N,제조,1,184.0
222780,단독주택부속창고시설(창고),준공조,N,창고,1,18.0
222781,임산물저장창고(농업용창고),준공조,N,창고,1,12.0
222782,식물관련창고,준공조,N,창고,1,300.0
222783,항공유저장소,준공조,N,저장소,1,108.0
222784,제조업소(메주제조업),준공조,N,제조,1,140.0
222785,"농기구,농작물,김치창고",준공조,N,창고,1,84.3
222786,카쎈타(작업장),준공조,N,작업장,1,49.4
222787,교육연구시설(저장창고),준공조,N,창고,1,1035.0
222788,"사찰,매점",준공조,N,사찰,1,27.8
222789,제조업(샷시),준공조,N,제조,1,189.0
222790,떡(제조및판매),준공조,N,제조,1,84.0
222791,두부및콩나물가공공장,준공조,N,공장,1,82.0
222792,즉석코너(제조업소),준공조,N,제조,1,10.2
222793,반찬코너(제조업소),준공조,N,제조,1,12.0
222794,활어회(제조업소),준공조,N,제조,1,27.5
222795,기타집회장(법당),준공조,N,법당,1,67.5
222796,체력단련장및부속창고,준공조,N,창고,1,394.8
222797,"단독주택(현관,베란다)",준공조,N,베란다|현관,1,9.1
222798,"공장(식품가공시설,창고)",준공조,N,창고|공장,1,38.7
222799,창고시설(주류보관용)(증축),준공조,N,창고,1,162.0
222800,w.c/창고,준공조,N,창고,1,5.0
222801,"돌망태공장,돌망태속창고",준공조,N,창고|공장,1,872.5
222802,정비공장(작업부),준공조,N,공장|정비공장,1,36.0
222803,제조업소(정자-2),준공조,N,제조,1,10.2
222804,"집회실,하역장",준공조,N,하역,1,1123.8
222805,동.식물관련시설(사료창고)-연멱적제외,준공조,N,창고,1,19.0
222806,제조업(육포가공건조),준공조,N,제조,1,36.0
222807,창고(건어물),준공조,N,창고,1,43.6
222808,"제2종근린생활시설(단란주점),창고(다용도실)",준공조,N,창고,1,217.0
222809,구판장창고,준공조,N,창고,1,370.1
222810,창고-기재실,준공조,N,창고,1,32.0
222811,공장(t/rroom),준공조,N,공장,1,180.0
222812,친환경농자재보관실,준공조,N,보관실,1,100.5
222813,2종근린생활시설(사무실)및창고,준공조,N,창고,1,99.7
222814,포장박스창고,준공조,N,창고,1,41.3
222815,관리동(장비창고),준공조,N,창고,1,1440.0
222816,공장(연구소.실험실),준공조,N,공장,1,1397.3
222817,공장(연구소.실험실.사무실),준공조,N,공장,1,361.9
222818,창고(농산물체험장),준공조,N,창고,1,41.4
222819,공장(연마기실),준공조,N,공장,1,405.0
222820,일반업무시설(자재창고),준공조,N,창고,1,64.6
222821,주택(베란다),준공조,N,베란다,1,20.2
222822,"홀,전시실,휴게실",준공조,N,홀,1,908.0
222823,사찰관리사무실,준공조,N,사찰,1,66.0
222824,폐토사저장창고,준공조,N,창고,1,60.0
222825,"공장(숙소,창고,사무실)",준공조,N,창고|공장,1,266.4
222826,경비실(산업집적활성화및공장설립에관한법률시행규칙제2조1항에의한경비실),준공조,N,공장,1,18.8
222827,공장(야채선별),준공조,N,공장,1,516.8
222828,스레트공장,준공조,N,공장,1,375.4
222829,공장(도토리묵가공),준공조,N,공장,1,197.6
222830,공장(숙소)),준공조,N,공장,1,219.5
222831,근린생활시설(제2종:제조가공업),준공조,N,제조,1,85.9
222832,"근린생활시설,중앙홀,관리실,직원휴게실",준공조,N,홀,1,475.5
222833,정품창고(1호),준공조,N,창고,1,875.7
222834,품질관리기기실및작업장,준공조,N,작업장,1,98.6
222835,임산물가공장(제2종근린생활시설),준공조,N,공장,1,115.4
222836,"동식물관련시설(관리사,사료창고,약품창고)",준공조,N,창고,1,90.0
222837,운동시설(정비고창고2),준공조,N,창고|정비고,1,18.0
222838,감자저온저장고(농업인창고),준공조,N,창고|저장고|저온,1,160.0
222839,"교회(소예배실,홀)",준공조,N,홀,1,244.1
222840,"교회(예배실,홀)",준공조,N,홀,1,244.1
222841,수동창고,준공조,N,창고,1,691.8
222842,제조업소(사무소및숙소),준공조,N,제조,1,82.5
222843,창고시설(트랙터보관창고),준공조,N,창고,1,66.3
222844,(유류저장고),준공조,N,저장고,1,9.5
222845,동물관련시설(지하창고),준공조,N,창고,1,58.8
222846,"야영장시설(사무실,창고)",준공조,N,창고,1,88.0
222847,제조업소(농산물식품제조공장),준공조,N,공장|제조,1,197.6
222848,"창고시설(저온저장고,작업실)",준공조,N,창고|저장고|저온,1,126.2
222849,액화석유가스용기보관실,준공조,N,보관실,1,22.6
222850,농산물가공(김치)공장,준공조,N,공장,1,198.0
222851,제조업소(청국장제조업소),준공조,N,제조,1,107.5
222852,부속건조창고,준공조,N,창고,1,9.4
222853,제조업소(식품가공공장),준공조,N,공장|제조,1,194.0
222854,자동차관련시설(세차장및수리점),준공조,N,세차장,1,96.3
222855,"공장(조립및테스트실,창고)",준공조,N,창고|공장,1,794.2
222856,동식물관련시설-톱밥보관창고,준공조,N,창고,1,252.0
222857,제1저장소,준공조,N,저장소,1,70.8
222858,"단독주택(다용도,창고)",준공조,N,창고,1,39.3
222859,"농기구수리점,사무실,창고",준공조,N,창고,1,489.6
222860,제2종근린생활시설(인진쑥가공공장),준공조,N,공장,1,66.0
222861,주유작업장1,준공조,N,작업장,1,350.9
222862,식품공장(수생동물건제품제조업),준공조,N,공장|제조,1,84.0
222863,주택및창고및점포,준공조,N,창고,1,44.2
222864,사무소(창고및실외기실),준공조,N,창고,1,6.4
222865,위험물및처리시설(주유소),준공조,N,주유소|위험물,1,109.0
222866,토종메주공장,준공조,N,공장,1,94.8
222867,쓰레기분류용창고,준공조,N,창고,1,49.5
222868,"제조업소(저온저장고,휴게실)",준공조,N,저장고|저온|제조,1,49.6
222869,종교시설(기타종교시설(저온저장실),준공조,N,저온,1,19.6
222870,물류터미널(경비실),준공조,N,물류,1,12.0
222871,"다가구주택,제1종근린생활시설,창고",준공조,N,창고,1,144.4
222872,카고트럭정비고,준공조,N,정비고,1,223.0
222873,"기타제2종근생창고,직원숙소",준공조,N,창고,1,220.0
222874,장비정비고,준공조,N,정비고,1,306.9
222875,목장창고,준공조,N,창고,1,69.9
222876,제2종근린생활시설(제조업)건강원,준공조,N,제조,1,92.0
222877,소매점(즉석판매제조가공업),준공조,N,제조,1,48.6
222878,창고(친환경농자재보관창고),준공조,N,창고,1,136.9
222879,"제2종근린생활시설(사무실,제조업)",준공조,N,제조,1,86.0
222880,"창고,약품투입실",준공조,N,창고,1,16.6
222881,공장및정육점,준공조,N,공장,1,71.9
222882,"창고(상,하차장)",준공조,N,창고,1,244.0
222883,"부속사무실,정비공장",준공조,N,공장|정비공장,1,1063.1
222884,제품창고2,준공조,N,창고,1,687.4
222885,육가공공장(사무실),준공조,N,공장,1,476.4
222886,창고시설(짐하장및수족관),준공조,N,창고,1,690.0
222887,창고(탈곡장),준공조,N,창고,1,132.2
222888,"생약초체험장,창고",준공조,N,창고,1,237.2
222889,부락공동농산물저장고,준공조,N,저장고,1,165.6
222890,오토바이수리점-부속창고(기타지붕),준공조,N,창고,1,24.6
222891,사료배합공장,준공조,N,공장,1,155.2
222892,도로부속시설제설창고,준공조,N,창고,1,600.0
222893,소형저장고,준공조,N,저장고,1,18.0
222894,교회(식당-창고),준공조,N,창고,1,21.3
222895,창고및조리실,준공조,N,창고,1,49.5
222896,농산물창고/건조,준공조,N,창고,1,25.9
222897,"슈퍼마켓,소매점,세탁소,미용실,제조업",준공조,N,제조,1,527.4
222898,주유소(i동),준공조,N,주유소,1,195.6
222899,창고(2005년양양산불피해복구건축물),준공조,N,창고,1,16.8
222900,2종근.생(식료품제조),준공조,N,제조,1,33.6
222901,"창고,영사실",준공조,N,창고,1,54.2
222902,"소매점,일반음식점,창고,주택",준공조,N,창고,1,57.9
222903,미용원(부속창고),준공조,N,창고,1,19.4
222904,창고(제2종근린생활시설(사무실)),준공조,N,창고,1,356.2
222905,두부공장-사무실,준공조,N,공장,1,214.7
222906,철골가공조립공장,준공조,N,공장,1,946.2
222907,창고(소각로),준공조,N,창고,1,49.0
222908,다락(면적미산입),준공조,N,다락,1,52.9
222909,철광석및규암창고,준공조,N,창고,1,5596.6
222910,세차장부속창고,준공조,N,창고|세차장,1,2.2
222911,임산물저장및작업장,준공조,N,작업장,1,162.0
222912,공장(집면송풍기실),준공조,N,공장,1,123.5
222913,"주방,홀,사무실",준공조,N,홀,1,587.5
222914,"침실,홀",준공조,N,홀,1,550.8
222915,비료제조업,준공조,N,제조,1,146.2
222916,제2종근린생활시설(장애인보호작업장),준공조,N,작업장,1,137.8
222917,제조업소(양생실),준공조,N,제조,1,172.5
222918,황룡빵자재창고,준공조,N,창고,1,4.0
222919,냉장창고(감자저장시설),준공조,N,창고|냉장,1,120.0
222920,공장(학습실),준공조,N,공장,1,99.7
222921,"단란주점,일반음식점(부속창고)",준공조,N,창고,1,187.6
222922,출입구.홀,준공조,N,홀,1,55.7
222923,"창고,농산물하치장",준공조,N,창고,1,426.6
222924,"창고,송아지방",준공조,N,창고,1,145.7
222925,공장(일반공장(부속-사무실),준공조,N,공장,1,17.9
222926,공장(일반공장(부속-발효실),준공조,N,공장,1,50.4
222927,공장(일반공장(부속-창고),준공조,N,창고|공장,1,32.0
222928,"기타창고시설,농업용창고",준공조,N,창고,1,196.0
222929,공장(현장대기실),준공조,N,공장,1,98.0
222930,농업용(토종꿀가공처리)창고,준공조,N,창고,1,181.0
222931,"청소년수련원(관리실,기구보관창고,도예실)",준공조,N,창고,1,296.4
222932,부속창고(바베큐장),준공조,N,창고,1,16.0
222933,위험물저장및처리시설(용기보수장),준공조,N,위험물,1,45.0
222934,자동차관련시설(정비공장-도장부스실),준공조,N,공장|정비공장,1,91.2
222935,배지제조동,준공조,N,제조,1,162.4
222936,창고(광업용),준공조,N,창고,1,320.0
222937,위험물저장창고(가스저장시설),준공조,N,창고|위험물,1,19.4
222938,창고(왕겨저장고),준공조,N,창고|저장고,1,180.0
222939,농촌체험장(다락),준공조,N,다락,1,44.6
222940,창고(위판장)및사무실,준공조,N,창고,1,700.5
222941,에어로빅장(창고),준공조,N,창고,1,5.6
222942,"근린공공시설(격납고,작업장)",준공조,N,작업장,1,150.0
222943,창고(마을공동개량저장고),준공조,N,창고|저장고,1,178.6
222944,냉장창고및전시장,준공조,N,창고|냉장,1,1908.0
222945,창고(양양산불피해복구),준공조,N,창고,1,18.0
222946,커피공장(사무실및창고),준공조,N,창고|공장,1,194.2
222947,"커피공장(창고,가공·포장실)",준공조,N,창고|공장,1,432.0
222948,농산물(임산물)창고,준공조,N,창고,1,196.0
222949,도정공장(농산물가공),준공조,N,공장,1,96.0
222950,샷시작업장,준공조,N,작업장,1,122.4
222951,정비공장(사무실/식당/숙소),준공조,N,공장|정비공장,1,164.0
222952,일반공장(모래보관창고),준공조,N,창고|공장,1,270.0
222953,유기동물보호소-창고,준공조,N,창고,1,60.6
222954,사찰(경비실),준공조,N,사찰,1,18.0
222955,위험물저장소(폭약창고),준공조,N,창고|저장소|위험물,1,22.1
222956,공장(장류제조업소),준공조,N,공장|제조,1,63.5
222957,동.식물관련시설(기자재창고),준공조,N,창고,1,21.0
222958,"카트저장고,창고",준공조,N,창고|저장고,1,594.1
222959,휴게음식점(식품제조가공시설),준공조,N,제조,1,167.5
222960,"창고시설(어구수선,보관창고)",준공조,N,창고,1,655.2
222961,창고(저온저정고),준공조,N,창고|저온,1,11.3
222962,비료제조공장,준공조,N,공장|제조,1,621.0
222963,(종교시설)사찰,준공조,N,사찰,1,254.0
222964,폐자재수거창고,준공조,N,창고,1,65.2
222965,제2종근생시설(법당),준공조,N,법당,1,85.5
222966,"창고,욕실,광,w.c",준공조,N,창고,1,31.9
222967,"소매점(창고,소독시설)",준공조,N,창고,1,27.0
222968,창고시설.사무실,준공조,N,창고,1,195.0
222969,동해산업공장,준공조,N,공장,1,2767.9
222970,창고건조기,준공조,N,창고,1,69.8
222971,고압가스충전저장소(가스저장고),준공조,N,저장고|저장소,1,42.0
222972,"호박고지가공창고,저온저장고",준공조,N,창고|저장고|저온,1,162.9
222973,공장(모래보관창고),준공조,N,창고|공장,1,102.0
222974,단독주택(창고나동),준공조,N,창고,1,16.0
222975,관리실(주유소),준공조,N,주유소,1,100.8
222976,"수련시설(관리사무실,창고,숙소))",준공조,N,창고,1,129.4
222977,"창고,비가림막차양",준공조,N,창고,1,26.2
222978,"근린생활시설(철골제조,수리점)",준공조,N,제조,1,18.4
222979,동식물관련시설(방역창고),준공조,N,창고,1,21.0
222980,공장(제조소.사무실),준공조,N,공장|제조,1,751.5
222981,공장(회의실.숙직실),준공조,N,공장,1,398.7
222982,공장(연구실.세척실),준공조,N,공장,1,684.9
222983,"노유자시설(창고,경사로)",준공조,N,창고,1,12.0
222984,공연장(연예장)창고,준공조,N,창고,1,90.0
222985,"창고(동결,냉장실)",준공조,N,창고|냉장,1,912.8
222986,창비창고,준공조,N,창고,1,133.0
222987,마을회관및작업장,준공조,N,작업장,1,67.0
222988,경로당공동작업장,준공조,N,작업장,1,139.0
222989,경로당공동작업장창고,준공조,N,창고|작업장,1,8.3
222990,공장(어린이놀이시설제작),준공조,N,공장,1,930.4
222991,"창고,주유소,사무실",준공조,N,창고|주유소,1,80.2
222992,"주유소,관리실",준공조,N,주유소,1,39.0
222993,제2종근생(제조업소-저온저장고),준공조,N,저장고|저온|제조,1,66.0
222994,"작업장,전시장",준공조,N,작업장,1,50.0
222995,고냉지창고,준공조,N,창고,1,172.1
222996,위험물저장및처리시설(호스릴박스),준공조,N,위험물,1,42.4
222997,제설재비축창고,준공조,N,창고,1,529.2
222998,물품제조공장(부속창고),준공조,N,창고|공장|제조,1,123.8
222999,얼음제조업소,준공조,N,제조,1,161.1
223000,"제1종근린생활시설(사우나,홀)",준공조,N,홀,1,824.5
223001,가공보관창고,준공조,N,창고,1,33.0
223002,채소저온저장,준공조,N,저온,1,165.0
223003,채소상품화작업장,준공조,N,작업장,1,99.0
223004,"위험물취급소,소매점",준공조,N,위험물,1,109.3
223005,과학관(창고),준공조,N,창고,1,18.8
223006,주택.근린생활.창고,준공조,N,창고,1,68.7
223007,공장(폐기물재활용처리시설),준공조,N,공장,1,376.0
223008,"공장(일반공장((연구실,숙소))",준공조,N,공장,1,225.8
223009,근린생활시설(절임제조장),준공조,N,제조,1,114.5
223010,기타창고시설(물품보관창고),준공조,N,창고|물품보관,1,50.0
223011,"생활숙박시설-세탁실,식음료실,부속창고",준공조,N,창고,1,129.5
223012,단독주택(부속창고)/강판,준공조,N,창고,1,18.0
223013,"장애인직업재활시설(식당,창고)",준공조,N,창고,1,293.4
223014,"장애인직업재활시설(작업장,상담실)",준공조,N,작업장,1,307.6
223015,"공장(사무실,실험실,기숙사)",준공조,N,공장,1,320.6
223016,"공장(사무실,관리동)",준공조,N,공장,1,214.5
223017,"식품제조,가공,판매",준공조,N,제조,1,121.5
223018,"단독주택,창고시설(농업용창고)",준공조,N,창고,1,175.6
223019,공장(톱밥제조공장),준공조,N,공장|제조,1,315.0
223020,제조업소(목제공방),준공조,N,제조,1,60.0
223021,공장(홍게가공),준공조,N,공장,1,249.0
223022,법당(만봉사),준공조,N,법당,1,243.4
223023,비료공장(원료창고),준공조,N,창고|공장,1,345.6
223024,비료공장(바로크),준공조,N,공장,1,614.4
223025,제조업소(메주),준공조,N,제조,1,194.9
223026,근린생활(곡주제조),준공조,N,제조,1,73.3
223027,물품가공공장(위험물저장처리시설),준공조,N,공장|위험물,1,11.4
223028,일반공장(창고/샤워장),준공조,N,창고|공장,1,62.5
223029,정비공장(콤프레셔실),준공조,N,공장|정비공장,1,11.4
223030,제2종근린생활시설(수공예(창고)),준공조,N,창고,1,54.0
223031,측사용창고,준공조,N,창고,1,166.9
223032,기숙사부속창고,준공조,N,창고,1,115.2
223033,폐주물사저장소,준공조,N,저장소,1,234.0
223034,유물장비보관실,준공조,N,보관실,1,16.5
223035,제조업소(국수가공업),준공조,N,제조,1,85.4
223036,"정미공장,곡물창고",준공조,N,창고|공장,1,492.4
223037,벼저온건조저장시설,준공조,N,저온,1,175.3
223038,골프연습장(관리실/창고),준공조,N,창고,1,34.5
223039,회전식가스충전소,준공조,N,충전소,1,307.1
223040,저온저창고(가동),준공조,N,창고|저온,1,112.4
223041,제조업(아크릴판),준공조,N,제조,1,96.2
223042,판유리가공품제조공장,준공조,N,공장|제조,1,300.0
223043,창고시설(옻공방),준공조,N,창고,1,86.4
223044,제조공장시설,준공조,N,공장|제조,1,194.4
223045,동.식물관련시설(사료창고)및저온저장고,준공조,N,창고|저장고|저온,1,17.2
223046,"공장(작업장,휴게실,창고)",준공조,N,창고|공장|작업장,1,394.2
223047,재해복구자재창고,준공조,N,창고,1,160.6
223048,윤활유취급소및폐기물보관소,준공조,N,보관소,1,100.0
223049,"근린생활시설,주택,공장",준공조,N,공장,1,112.1
223050,"공장,창고,관리동",준공조,N,창고|공장,1,1645.8
223051,비료창고동,준공조,N,창고,1,273.8
223052,"고물상(작업장,창고)",준공조,N,창고|작업장,1,129.2
223053,종기구(수리공장)써비스센타,준공조,N,공장,1,85.8
223054,제조업소(종업원휴게소),준공조,N,제조,1,93.4
223055,창고(농산물건조저장시설),준공조,N,창고,1,70.0
223056,농업용/저온냉장,준공조,N,냉장|저온,1,39.8
223057,"판매장,작업장,사무실,농산물저온저장고",준공조,N,저장고|저온|작업장,1,491.5
223058,판매장(작업장),준공조,N,작업장,1,127.0
223059,공장(지게차정비실및파지저장고),준공조,N,저장고|공장,1,44.3
223060,"창고(저온저장고,친환경농산물공동물류시설)",준공조,N,창고|저장고|저온|물류,1,252.9
223061,창고(사무실및작업장),준공조,N,창고|작업장,1,191.7
223062,작업장-2,준공조,N,작업장,1,240.0
223063,"작업장,사무실,주택",준공조,N,작업장,1,72.0
223064,욕실/창고,준공조,N,창고,1,18.9
223065,부속창고(다락),준공조,N,창고|다락,1,6.0
223066,수소가스저장창고,준공조,N,창고,1,75.0
223067,g동창고,준공조,N,창고,1,452.2
223068,k동창고,준공조,N,창고,1,154.0
223069,l동창고,준공조,N,창고,1,398.3
223070,부속창고(기타지붕),준공조,N,창고,1,2.5
223071,제조업(목공예작업장),준공조,N,제조|작업장,1,70.0
223072,물방아창고,준공조,N,창고,1,155.5
223073,"로비,운영지원실,창고,부대시설(사우나)",준공조,N,창고,1,2768.0
223074,식용유제조업,준공조,N,제조,1,143.1
223075,고압가스제조(충전)판매소,준공조,N,제조,1,207.9
223076,다락(면적재외),준공조,N,다락,1,37.5
223077,과수저장용창고,준공조,N,창고,1,28.8
223078,"관리사,부속창고및포치",준공조,N,창고|포치,1,89.3
223079,"숙박시설(홀,관리실)",준공조,N,홀,1,292.6
223080,"농산물창고,관리사",준공조,N,창고,1,108.3
223081,원료창고(공해공장),준공조,N,창고|공장,1,489.5
223082,공장(샷슈),준공조,N,공장,1,106.5
223083,"세차장및용품판매점,휴게실",준공조,N,세차장,1,165.2
223084,제조업소(적재창고),준공조,N,창고|제조,1,146.3
223085,일반공장(제재소)/사무실,준공조,N,공장,1,140.5
223086,"창고(h=1.5이하,연면적삽입안됨)",준공조,N,창고,1,32.3
223087,공장(목초액정제공장),준공조,N,공장,1,174.0
223088,양어시설(부속창고),준공조,N,창고,1,43.4
223089,공장(농산물유통센터),준공조,N,공장,1,2487.2
223090,제조업소(농산물즉석가공업),준공조,N,제조,1,93.6
223091,축산물발골제조시설,준공조,N,제조,1,51.0
223092,제조업소(오이지),준공조,N,제조,1,36.2
223093,"농축산물창고,주택",준공조,N,창고,1,115.1
223094,원유저장창고,준공조,N,창고,1,24.4
223095,고속도로관리시설(장비보관소#3),준공조,N,보관소,1,393.8
223096,"농산물가공시설,창고",준공조,N,창고,1,100.2
223097,"농산물가공시설(자재보관창고),휴게실",준공조,N,창고,1,119.5
223098,다락(연먹적제외),준공조,N,다락,1,29.0
223099,근린생활시설(한과제조),준공조,N,제조,1,110.0
223100,"공장,자재적치소",준공조,N,공장,1,1121.2
223101,제1종근생(저온저장고),준공조,N,저장고|저온,1,100.0
223102,소매점(주류창고),준공조,N,창고,1,328.9
223103,공장(adtroom),준공조,N,공장,1,18.8
223104,"아파트,경로당,보육시설,창고",준공조,N,창고,1,285.6
223105,수삼창고,준공조,N,창고,1,1885.8
223106,제조업소(엿),준공조,N,제조,1,105.8
223107,자동차정비및세차장,준공조,N,세차장,1,48.0
223108,위험물저장장,준공조,N,위험물,1,96.0
223109,창고(완제품실),준공조,N,창고,1,120.0
223110,기타창고시설(옻공방),준공조,N,창고,1,193.2
223111,제조업소(창호),준공조,N,제조,1,156.0
223112,마을체험장-창고,준공조,N,창고,1,76.4
223113,사료저장창고(냉장),준공조,N,창고|냉장,1,214.5
223114,"공장(사무실,가공실,창고)",준공조,N,창고|공장,1,5760.0
